Tweet,Label
"Sekolah gk dapet apa2..
Tapi kalau nikah dapet anak..
Hasilnya sangat tampak..
Setuju

#BesokSenin
#goblokdikit boleh kan 😁",1
"#besoksenin kembali ke rutinitas semula,,nyiapin anak sekolah..pagi2 selalu riweuuuhhh.....",-1
Ruang guru kembali menyerang dan hampir semua stasiun tipi  oh iya #BesokSenin cari pelanggan baru mereka. Btw ruang guru duitnya ampar2an ya biasa banget tiap mau masuk sekolah promo terosss 😑,1
"libur 3 minggu berasa 3 hari
sekolah 5 hari berasa 5 minggu
jancuk emang #BesokSenin",1
"bsk udh masuk sekolah dan tmn gua chat ginian digrup sekolah🤦‍♂️ bobrok emang. auto dikasih surat pindah😂
#BesokSenin https://t.co/9AYu76gkyE",1
"liburan telah usaiii 

siapa nih yang masuk sekolah besok ?

wkwkwkwk

Ayo Di Like, Tag Dan Retweet Sebanyak - Banyaknya !

Makin Banyak, Makin Baik 😂

#ngakakkocak #videolucu #onecak #lucubanget #9gag #memecomicindonesia #warga62 #ketawa 
#1cak #dagelan #Anakkepo #BesokSenin https://t.co/Ne4fjXQK1f",1
"Yang pada bingung besok mau sekolah, kuliah, kerja, dan sebagainya, semangat yak!
Gua masih libur 🙌 #BesokSenin",1
"#BesokSenin
#BesokSenin 
#BesokSenin 

Wayahe sekolah, wayahe ketemu anak-anak
Ibu wes rindu, ibu wes kangen tingake kalian 😙 https://t.co/2LCR0QlbkY",-1
"Liburnya bisa di perpanjangan gak sih? 
Sumpah gw gak rindu sekolah pisan. 
#BesokSenin",-1
"Sejak inget besok sekolah. Langsung pusing dan mual mual melanda diri ini.
#BesokSenin",-1
Kebiasaan abis liburan pasti ada ae peralatan sekolah yang ilang;( #BesokSenin,1
"#BesokSenin 
Gak kangen sekolah asli:v",-1
"#BesokSenin dan sekolah udah mulai masuk lagi,2 minggu kok cepet banget ya.",1
Besok pasti anak sekolah pada update status #BesokSenin,1
"Mau sekolah atau libur kehidupan gw tetep sama aja , beda jam tidur and jam bangun tidur aja si. Jan lupa #BesokSenin",1
"Cuma mau ngasih tau 
.
.
.
.
BESOK TANGGAL 6 JANUARI , HARI SENIN . MASUK SEKOLAH HAHAHAHA !
#BesokSenin #besoksekolah",1
"ga kerasa jatah rebahan udah mau abis tau tau #BesokSenin 
sebelum tdr #AkuMauSusu biar cpt tdr ga kesiangan buat sekolah:)) aslinya sih masih pgn rebahan https://t.co/VszleG8zt8",1
"Udah disiapin belom tuh seragam dan buku pelajarannya? 
Jangan harap hari pertama masuk sekolah di semester genap bakal gak belajar apalagi pulang cepet. Haha
#BesokSenin",1
"#BesokSenin dah kelar liburnyaaa waktunya balik sekolah🙌

dulu pas sd seneng banget kalo mau masuk sekolah. bukan karena tas baru atau sepatu baru.

tapi karena seneng bisa lari-larian, kejar-kejaran sama cowok yang w suka dulu jaman sd hahaha dasar bocah😣",1
"w sebagai mantan osis wkwkw
Semangat yaa buat kalian yang masih sekolah entah lu SMA/K,SMP,SD,TK atau Paud semangat gaessss
#BesokSenin #sekolah #BacktoSchool #AnakSekolah #besoksekolah https://t.co/dqBhRtzHFU",1
"#BesokSenin 

Yang sekolah, semangat sekolah pertamanya.
Yang kerja, semangat kerjanya semoga di angkat jadi kartap.
Yang nganggur, semoga cepat di beri pekerjaan.

Apapun urusannya besok, semoga di lancarkan semuanya. Jangan lupa senyum😊

Hilih kintil basi amat💩 https://t.co/U49uueiBKt",1
"Tiba tiba menghilng dihari senin

Dasi dan topi sekolah
#BesokSenin",-1
"#BesokSenin 
pas libur ""yah elah dirumah ngapa²in mendingan sekokah dapet duit "" 
pas sekolah ""yaampum sekolah gini² aja perasaan mendingan dirumah dah"" 
jadi maunya kalian tuh apa sebenernya jadi orang sukses yang kerjaanya rebahan  tapi bisa jadi punya banyak duit ?",1
"#besoksenin
Buat yang sekolah, jangan lupa bawa jas hujan
Buat yang kerja, jangan lupa bawa jas hujan 
Buat yang masih liburan, jangan lupa bawa jas hujan
Buat yang dirumah, jangan lupa hujan hujanan 
Karena ini, #musimhujan",1
"#BesokSenin 
Mau sekolah tapi gamau upacara
Itulah kenapa banyak yang benci 
Dan mager dihari Senin.

~AbisLiburMagerSekolah",-1
cemungut y klean yg #BesokSenin mulai masuk sekolah😘,1
"Awas #BesokSenin jangan lupa bilang ke mamanya besok mulai masuk sekolah,biar kaga kesiangan wkwk",-1
"Sampe lupa sekolah sangking nyaman nya libur
#BesokSenin",1
Makan dulu biar kuat besok jalan sampai sekolah #BesokSenin https://t.co/iDRmmIZq2v,1
"Besok sekolah gais, waktu rebahan anda telah usai. Waktu nya berjuang buat un :(
#BesokSenin https://t.co/1iMWdi641I",-1
#BesokSenin sekolah jauh belajar mandiri berangkat pun sendiri🙃 https://t.co/tCFXdKRSSy,-1
#BesokSenin males sekolah,-1
"#BesokSenin
Ga kangen sekolah dan temen temen,tapi kangen uang jajan hehehe",1
"pas sekolah biasa #BesokSenin bikin mager,  kirain pas latihan nguli alias pkl bakal excited dengan new aktivity,  ternyata #BesokSenin itu lebih terbayang mengerikan wkwkwkwk",-1
#BesokSenin tapi aku gakangen sekolah :(,1
Besok dah sekolah kita siap2 aj ngerasain sensasi mandi di pagi hari #BesokSenin,1
"Bingung ke orang orang yang masih jalan jalan keluar rumah padahal besok dah sekolah :)
Ato emang ane yang iri gak keluar luar rumah 😌
#besoksenin",-1
"Liburnya bisa diulang ngga? Ngga kangen sekolah beneran!

#BesokSenin",1
Apa liburan nya ga bisa di undur gtu sumpah gue ga rindu sama sekolah #besoksenin https://t.co/fRlH82WdHv,1
"Bukannya gue gak mau ke sekolah, tapi gue males aja ngadepin :
-masalah idup
-temen bangsatku yang aku blacklist dari kata pertemanan
-tugas-tugas
dan lain hal yang membuat gue lupa kalo kemarin abis liburan :)

Niatnya jangan banyak ngeluh, baru gini udah males
#BesokSenin",-1
"#BesokSenin 
Sekian lama akhirnya sekolah wkk welcome Ujian ujian. https://t.co/7seYzcAus1",1
#BesokSenin malesnya pas cuma mau berangkat sekolah doang kok. Udah disekola ketemu temen mah retjeh lagi wkwk,1
"Kalian terlalu sibuk urus kehidupannya orang lain, sampai lupa kalo besok kalian udah ada yang pada sekolah :v
#BesokSenin #besoksekolah",1
"Pengen libur panjang lgi😣, lgi gk mau ke sekolah dulu...(&gt;o&lt;)pengen manja""in di rumah

#BesokSenin #besoksekolah https://t.co/Fam1GUD8dB",1
"Masa berlaku liburan anda telah habis jika ingin memperpanjang silahkan mengundurkan diri dari sekolah anda.
#besoksenin
#besok06januari",1
"Tolong liburan di perpanjang, Gua ga kangen sekolah sama sekali bangsat.!
#bacotansantuy 
#BesokSenin",1
Jadi liburannya hanya sebatas goleran aja tbtb #BesokSenin udh masuk sekolah mantep bet hidup w,1
"Beberapa jam menuju gerbang neraka 

Besok sekolah gaisss jangan lupa bangun jam 6
#BesokSenin",-1
"Liburan Telah Usai
Heii siapa yang disini yang ingin nambah lagi liburan hayoo ngaku warganet..
Hal aneh saat masuk sekolah sering kali dijadikan Caption 😎 Anak muda sekarang
1 ""Kalo w lupa cara menulis sob""
2 ""Gue lupa Jalan kesekolah""
3 ""Dasi Gue ilang sob""
#BesokSenin",1
"Rebahan aja besok Uda Senin
Untung banjir sekolah kerendem jadi libur diperpanjang😘
#BesokSenin",1
aku sekolah cuma kangen soto bude kantin doang. gaada niatan mau belajar asli wkwk #BesokSenin,1
"Liburnya tambahin saya gak rindu sekolah kok
#besoksenin 
#libur",1
"Pas sekolah pengennya libur, pas libur pengennya sekolah #besoksenin https://t.co/4vyHNJ86Wd",1
https://t.co/LSethiQoJY Dari pada mikirin sekolah mending like coment and subscribe #BesokSenin,1
"masih males untuk balik dan sekolah masih mau rebahan
#BesokSenin  #minggupagi  #MingguRebahan",-1
"Buat anak sekolah , selamat istirahat ya hari ini karena bsk sudah hari senin dan tau kan kalian bsk harus apa? 
#BesokSenin",1
Cuma mau ngingetin aj. #BesokSenin alias cepet amat anying dah mau sekolah aja,1
besok sekolah bangsat #BesokSenin,-1
#HappyWeekend2020 terakhir libur ni😭bsk udh masuk sekolah lagii huhuu #BesokSenin #huhuhuu,1
"Besok sekolah. Boleh ditambahin gk liburnya? Aku gk kangen temen temen ko☹
#BesokSenin",1
"setelah kebanyakan rebahan efeknya lupa tanggal, lupa doi, lupa masalah hidup, lupa pelajaran sekolah apaan , lu cara ngitung. dan lupa #BesokSenin dah lah ikuti aja alurnya",-1
"Yang besok sekolah semangat sekolahnya
Yang besok kerja semangat kerjanya
Yang lagi kuliah semangat kuliahnya
Yang lagi skripsian tetap semangat masih ada wisudah tahun depan

#BesokSenin",1
"4. Pengajar mata kuliah Biofisika dan Kompleksitas, program studi S2 Biofisika, IPB, Husin Alatas mengatakan, penyebab liburan terasa cepat berlalu adalah paradoks liburan atau holiday paradox. / #BesokSenin #Libur #Minggu #VacationBlues

https://t.co/FiRSDzzSdQ",1
untung barusan liat trending #besoksenin kalo ga dah lupa besok kuliah,1
"hai,, apa kabar... udah lama gak ketemu udah setahun ini kita gak ketemu, eh btw kalian masih ingat kan persahabatan kita. Cuma bisa buat pesan ini aja sih buat kalian, semoga kalian bahagia terus ya selama kita berpisah, entah kalian udah nikah, kuliah, kerja, dsb. #BesokSenin",1
"Aku : punya keinginan yang sedang di perjuangkan untuk bisa kuliah di PTN impian 
Tapi 
Fikiran ku kini :  uang kos ? Biaya hidup ?biaya lain ?  Jujur bikin sedih 
Tapi aku bersikeras buat perjuangin ajj dulu

#KukiraKauRumah 
#BesokSenin",-1
"Besok yang kuliah udah pada UTS aja, ada rasa cemburu sih terutama suasana sama keadaan udah beda lagi (btw yg udah mulai UTS semangat ya) #BesokSenin https://t.co/T96ZNpkU2R",-1
"Kuliah sambil cari cuan ,soal jodoh nantila kita fikirkan ok
#BesokSenin",1
"soalnya apa? karena di kamis tuh jadwal kuliah padet terakhir jadi uda bisa napas dikit-dikit, kwakss.
#BesokSenin #PresidenBikinGaduhMulu #IkatanCinta #ArgentinaVsBrazil https://t.co/seK8XU5QXx",-1
"Malam ini debat sama Ibu. Biasanya kalau di rumah, perkaranya sepele banget. Setelah merantau sekitar 4 tahun kuliah dan 2 tahun kerja, debatnya pasti urusan ibadah dan kesehatan.
Akhirnya Ibu bilang,""keras kepalamu masih kayak Alm. Bapakmu. Ibu jadi rindu!""

#besoksenin #maafin",1
"Woy siape besok udah mulai kuliah , semangat yak.

#besoksenin",1
"Harusnya sih besok udah bisa bangun lebih awal, buat siap - siap ngampuz bersama motor butut gue tercinta. Tapi gue sadar, bahwasanya kuliah masih daring anjirrrrrt.
#BesokSenin",1
"Jangan lupa, #BesokSenin (｡•̀ᴗ-)✧

Yang udah kerja atau masih kuliah yuk siap-siap beraktivitas lagi~ (◍•ᴗ•◍)❤",1
"tau gak !
dulu aku dan Surya punya tempat makan favorit sebelum/sesudah kuliah😊 bukan tempat yang mahal/punya AC😊 
yaa.. rumah makan biasaaa,tapi suasanya indah ajaaa gitu &lt;3 
beruntung ya kita sama sama sederhana ^_^ walau sekarang kita ga sama sama lagi:)
#BesokSenin",1
"Besok Kuliah? Saia tentu produktif ya bunnn di hari minggu selama seminggu ini, #BesokSenin https://t.co/Z5A0AaszUI",1
#BesokSenin  lagi marahan sama tugas kuliah _- https://t.co/VWhS6eGjOa,-1
"pas libur pengen kuliah
udah kuliah kebanyakan tugas
jadi pengen libur lagi dehh....
-nakrebahan

#BesokSenin",1
"@willdahamid #BesokSenin 
mbak @willdahamid thanks
Sbg eks sopir angkot di Depok yng kuliah lagi dan kini kerja lebih baik, saya bernostalgia lagi dengan semua reply lucu. Mohon maaf atas tingkah Sopir Angkot yang pernah bikin merana. Apapun, kisah lama selalu asik dikenang.
#IndonesiaMaju",1
"#BesokSenin mbak @willdahamid
thanks
Sbg eks sopir angkot di Depok yng kuliah lagi dan kini kerja lebih baik, saya bernostalgia lagi dengan semua reply lucu. Mohon maaf atas tingkah Sopir Angkot yang pernah bikin merana. Apapun, kisah lama selalu asik dikenang.
#IndonesiaMaju https://t.co/tOg32yTC0G",1
"Proses paling menyenangkan pada dunia asmara itu ya pas pdkt .
Sama hal nya pas baru masuk kuliah .
#BesokSenin 
Itu aja",1
#BesokSenin hari pertama kkn. (Kuliah kerja nyantai) Semangat semangat semangat.,1
"Oh hari senin ya gak ada kuliah gak ada sekolah, selamat rebahan jangan lupa cara nulis di kertas ya #BesokSenin",1
Mulai kuliah daring lagi #besoksenin lngsung presentasi :),1
Udah tidur ya #BesokSenin harus produktif kuliah onlinenya🖤 https://t.co/svZdAHgVFu,1
"Oiya btw ini tahun semester akhir kuliah. Jadi temenku ini udh pacaran 7thn.

Kalau itu manusia, udah masuk SD kan ya. Udah gede banget, beneran sedih pas denger beritanya.
#PesanSambat #sabtuambyar #BesokSenin",-1
"#PesanSambat #BesokSenin 
Katanya: kangen bangku kuliah
Faktanya: kangen orang yg kadang ketemu saat kuliah
.
.
Udahlah Corona CUKUP! 
Cape nahan rindu:' https://t.co/y3BpGaPueh",-1
Kalau udh kuliah #BesokSenin  nggak seserem ketika masa jaman sma.,1
"Pengen kuliah offline gaess
#BesokSenin https://t.co/V5QgzXZC70",-1
#BesokSenin kuliah daring lagi.. Hmm :))) capek akutuh,-1
"Kuliah onlen membuat jiwa misquenku lebih mendalami
#BesokSenin",-1
"Enak-enak main ml trus tiba2 dichat dosen, katanya besok kuliah online..
Inget-inget ternyata #BesokSenin ,mimpi panjangku gagal",1
#BesokSenin mau bolos kuliah tapi gk bisa karena kuliahnya online,1
#BesokSenin Siap2 bangun pagi kuliah online #seninsemangat meskipun tanpa penyemangat💪🏻 https://t.co/qk5tOYxyYa,1
"Susah jadi orang telatan
Kuliah telat
Kerja telat
Makan telat
Tidur telat
Ungkapin rasa telat
#BesokSenin",-1
#BesokSenin kembali ke rutinitas pergi ke kampus cari wifi biar bisa ikutan kuliah online. Berasa klo keluar rumah kek jihad,1
"Kuliah online, belajar online, sudah biasa ini nih sklh aing upacara online dah gila boy

#BesokSenin https://t.co/8xTqiZCmmK",-1
"Beberapa minggu setelah wabah corona hilang.
.
.
Mahasiswa : ""huft kangen kuliah online""
Jomblo : ""percuma online tapi gak di bales""
.
.
#BesokSenin 
#SeninDirumahAja",-1
"Kurindu kuliah 
#BesokSenin https://t.co/rHmknCs9hs",-1
#BesokSenin amjinkkk dahal kuliah onlen tetep aja gedegggg bangettt Ama Senen tugas udah kek dosaa numpuk batt Allahu😭😭😭,-1
"Ibu2 gaje : 
""anakku lho,cuma lulusan SMA,tapi gajinya ngalah2in sarjana...
Sarjana cari kerja susah..
kuliah cuma ngabisin uang""

Aku&amp;temanku :
 @#$€¥₩#$%€£₩!×^#:$#€¥&amp;!@$
(Ga brani jawab,takut dosa nglawan yg lebih tua,,,tapi kok nyesek......)
#besoksenin",-1
"dulu pas SMA : ah luntung besok udah Senin aja. malas kali upacara. apa nanti pura pura sakit aja ya?
pas kuliah. : kok tiba tiba kangen ya

#BesokSenin",-1
kuliah daring lagi :((#BesokSenin,1
"#BesokSenin 
Kuliah online lagi
Buat website
Buat aplikasi
Ngoding lagi
Kerjaaa online lagiii
Stay hp
Telfon nin orang 
Depan laptop
Kerja
Kerja
Kerja
Tidurrr

Tapi udah jam 03.31:(
Gabisa tidur heu.

Apasi itu #Kentu https://t.co/P1RuyQx2Hh",1
"#BesokSenin jam segini belum bobo , kuliah daring lgi:)",1
"#BesokSenin dari pada pusing mikirin kuliah online mending baca ceritaku biar gak pusing jangan lupa kasih vote, comment and share
https://t.co/JROzQsyTSc
#comate #soniq #IDR",1
Yok siap siap kuliah yok soalnya #besoksenin belajar yok belajar mo UTS 🔥 https://t.co/7lo8QO44AA,1
"#BesokSenin
Kangen naek keretaaaa
Berangkat pagi bisa liat matahari terbit di atas jembatan penyebrangan,
Duduk di pojokan tempat ternyaman karena bisa senderan  
Pulang kuliah malem, bisa menghirup udara malem Sambil mandangin langit🌃 https://t.co/RahIby3Tth",-1
"#BesokSenin duit jajan ga di stop walau di potong 70% kaya pemain barca , bikin kuliah online makin semangat 🔥",1
#BesokSenin jangan lupa bangun pagi untuk kuliah online,1
Kyak nya corona sama tugas kuliah punya hubungan dekat. 🙄 #BesokSenin,1
"#BesokSenin meskipun tidak bekerja, sekolah atau kuliah, tapi tetep aja menakutkan, soalnya resiko kematiannya lebih tinggi #COVID19indonesia #CoronaIndonesia #dirumahaja",-1
@affff219 Yang lgi rindu kuliah #BesokSenin bodo amat,-1
#BesokSenin bodoamat sama aja cuma rebahan sambil kuliah online 😴 https://t.co/dn1DIFQrvT,-1
"Ok besok Senin ? gw pertama kali kuliah online besok, temen gw yg lain pada libur :) #BesokSenin #kuliahonline https://t.co/trhalcdRa0",1
"Kuliah hey besokk... Ehh lupaa besok libur :((
#BesokSenin https://t.co/6ENme7Xmup",-1
"#BesokSenin g peduli, karena tetep dirumah ajaaaa. Eh tapiiii ada kuliah online trnyata, jd tetep hrus bangun pagi, hft:(((",-1
"Kangen berangkat kuliah mruput jam set6 Uda berangkat dijalan masi ngantuk,kedinginan,masi kabutan semua jalanya
#BesokSenin",-1
"#BesokSenin kgn kuliah we. 
Apalagi sama uang jajannya:') https://t.co/YQue158suO",-1
"Semangat besok kuliah online
#BesokSenin",1
#BesokSenin yang artinya gue baru mulai yang namanya kuliah daring. Oke sip,1
"Rindu kuliah, rindu bimbingan, rindu teman-teman pokoknya. Jaga jarak membuat kita seolah-olah anti dengan sosialisasi #BesokSenin",1
"Ya Allah
Senin menyebalkan
Jauh sama weekend 😭
Pengen tidur aja gamau kuliah onlen 😭
#BesokSenin",1
"Kuliah onleennnnnn, uang jajan onlen, temen onlen, makan onlen, minum onlen, semua onlen, Bosennnnnnnnnnnnnn #BesokSenin #CoronaUpdate https://t.co/YBmo4xqwDE",1
Besok kuliah online lagi bangsattt ada aja yang mengganggu rebahan ku #BesokSenin,-1
"#BesokSenin harus bangun pagi ya, kuliah online! 
Telat satu menit auto alfa😐.",1
#BesokSenin dan ga ngaruh apa2 wkwk biasanya panik tugas kuliah atau deadline lain2. Sekarang ga inget malah kalo #BesokSenin 😁,-1
"Kuliah hanya untuk mendapatkan selembar kertas yang di press!!!
.
Yakin?
Hm. . . .
Teman, ilmu, apa lagi ya?

#BesokSenin #sekolah #StayAtHomeAndStaySafe #EarthHour2020 #DirumahAjaCekalCorona",1
#BesokSenin Kuliah Onlenn jangan lupa,1
"#BesokSenin tetap masih di quarantine dan kuliah onlen:)
Tugas menumpuk uang menipis😌
trimakasih #VirusCorona 
#KuliahOnline #fucek https://t.co/yC3Ir7KMcM",1
"#BesokSenin , tapi aku masih kuliah online :(",-1
"#BesokSenin 
Ketika corona :
TK-SD-SMP-SMA : ngeluh karna bakal upacara terus 
KULIAH : ngeluh karna kuliah
KERJA : ngeluh karna rebahan teros
Pengangguran : ngeluh karna rebahan
YANG MATI :
ngeluh mulu lu2 pada, coba gantiin posisi aing yg rebahan selamanya😶",-1
#besoksenin #besoksenin tolong balikin duit spp sama dpp anjeng. kuliah daring tolol.,-1
"#BesokSenin eh udh hari senin skrng😭
Kuliah onlen.
Tugasnya gak ada akhlak 😭 https://t.co/YR2ulZSVcO",-1
#BesokSenin semangat ya kuliah onlen nya https://t.co/oVqitYBvXF,1
"#BesokSenin kuliah online jam 8 pagi sampai selesai.

Ya allah pak dosen, ini jam tidur saya protes, pak.",1
"Mau #BesokSenin ,Selasa, Rabu Kamis dan seterusnya kek tetep aja masih kuliah online sampe akhir mei 😭😭

Rasanya pengen bangun2 Corona musnah dan tiba2 wisuda",-1
"Kuliah tatap muka: stress dan uang saku berbanding lurus.
Kulyeah onlen: stress nya dapet, uang sakunya kagak.

#BesokSenin",-1
"Kalo kuliah online aja ada, masa upacara online ga ada :') 
Kan ga Adil. ..
#BesokSenin",-1
"Aku pikir1,5 bulan itu sebentar ternyata setelah dirasain lama banget. :( 

Kayanya kalau kuliah biasa tau tau udah UTS tau tau udah UAS. Sekarang kerasa banget setiap menit yang berlalu. 
#BesokSenin #dirumahaja eh enggak Deng #dikosanaja",1
#BesokSenin lg aja. Kuliah onlen lg aja. Dosen lg aja yg nge chat.  Kamu msh ga ada niat buat hubungin aku juga mas? :' https://t.co/FJWoca6Nnw,-1
"Rada halu, bayangin besok kuliah wkwk #BesokSenin",1
"#BesokSenin #KuliahOnline 
Senin menanti, kuliah online pasti, corona menjadi jadi 😔😔 https://t.co/E9qRuvZXVD",1
"Masa inkubasi virus covid'19 14 hari
Dan besok memasuki hari ke 14 kuliah online
Itu artinya besok adalah masa inkubasi virus tersebut

Lekas membaik dunia !
#BesokSenin",1
"#BesokSenin 

pengen kuliah offline anjeng cape kuliah online materi ra masuk tugas malah numpuk😭",-1
Kuliah onlen tugas onlen jd bodo amat #BesokSenin,-1
"Gegara corona kuliah jd gajelas..
Gatau bsk daring apa masuk njirrr gini amat 
Dosen tukang pHp
#BesokSenin",1
Nyaman yg ternyata palsu (kuliah onlen) #BesokSenin https://t.co/M1ydw8CxAl,1
"Nugas cuy dl besok cuy. Semangat aku, kamu kita. Balada kuliah onlen #BesokSenin",1
"Ga guna mandi pagi, kuliah tetep daring #BesokSenin",-1
"#StayAtHome #CoronavirusPandemic 
#BesokSenin

Gak kuliah dulu 😷 semoga cepat membaik Indonesia ku 🇮🇩 https://t.co/VGrp1zgAp6",1
